scenario,region,LandLeaf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Units
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassGrass_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassGrass_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassGrass_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassTree_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassTree_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassTree_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"SOY1BG,date=2025-12-2T15:44:08-08:00",USA,biomassTree_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Corn_MissouriR_IRR_hi,-0.125968,-0.028129,-0.028129,-0.028129,-0.028129,-0.028129,-0.0450165,-0.0450165,-0.0450165,-0.0450165,-0.0450165,-0.0200365,-0.0200365,-0.0200365,-0.0200365,-0.0200365,-0.00767232,-0.00767232,-0.00767232,-0.00767232,-0.00767232,-0.0281425,-0.0281425,-0.0281425,-0.0281425,-0.0281425,-0.0144045,-0.0144045,-0.0144045,-0.0144045,-0.0144045,-0.0136626,-0.0136626,-0.0136626,-0.0136626,-0.0136626,-0.00949203,-0.00949203,-0.00949203,-0.00949203,-0.00949203,-0.0386217,-0.0386217,-0.0386217,-0.0386217,-0.0386217,-0.0330752,-0.0330752,-0.0330752,-0.0330752,-0.0330752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Corn_MissouriR_IRR_lo,-0.125968,-0.028129,-0.028129,-0.028129,-0.028129,-0.028129,-0.0290632,-0.0290632,-0.0290632,-0.0290632,-0.0290632,-4.88E-04,-4.88E-04,-4.88E-04,-4.88E-04,-4.88E-04,0.00507,0.00507,0.00507,0.00507,0.00507,-0.00178195,-0.00178195,-0.00178195,-0.00178195,-0.00178195,-0.00623013,-0.00623013,-0.00623013,-0.00623013,-0.00623013,2.70E-04,2.70E-04,2.70E-04,2.70E-04,2.70E-04,0.00185576,0.00185576,0.00185576,0.00185576,0.00185576,-0.0078297,-0.0078297,-0.0078297,-0.0078297,-0.0078297,-0.0146565,-0.0146565,-0.0146565,-0.0146565,-0.0146565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Corn_MissouriR_RFD_hi,-0.185796,-0.0414889,-0.0414889,-0.0414889,-0.0414889,-0.0414889,-0.101119,-0.101119,-0.101119,-0.101119,-0.101119,-0.0648844,-0.0648844,-0.0648844,-0.0648844,-0.0648844,-0.0410113,-0.0410113,-0.0410113,-0.0410113,-0.0410113,-0.0602903,-0.0602903,-0.0602903,-0.0602903,-0.0602903,-0.0430994,-0.0430994,-0.0430994,-0.0430994,-0.0430994,-0.0317184,-0.0317184,-0.0317184,-0.0317184,-0.0317184,-0.0292034,-0.0292034,-0.0292034,-0.0292034,-0.0292034,-0.0627563,-0.0627563,-0.0627563,-0.0627563,-0.0627563,-0.0541231,-0.0541231,-0.0541231,-0.0541231,-0.0541231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Corn_MissouriR_RFD_lo,-0.185796,-0.0414889,-0.0414889,-0.0414889,-0.0414889,-0.0414889,-0.0498997,-0.0498997,-0.0498997,-0.0498997,-0.0498997,-0.00685342,-0.00685342,-0.00685342,-0.00685342,-0.00685342,-0.00755554,-0.00755554,-0.00755554,-0.00755554,-0.00755554,-0.00450954,-0.00450954,-0.00450954,-0.00450954,-0.00450954,-0.0010571,-0.0010571,-0.0010571,-0.0010571,-0.0010571,-0.0112522,-0.0112522,-0.0112522,-0.0112522,-0.0112522,0.00163536,0.00163536,0.00163536,0.00163536,0.00163536,-0.0104282,-0.0104282,-0.0104282,-0.0104282,-0.0104282,-0.0213474,-0.0213474,-0.0213474,-0.0213474,-0.0213474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FiberCrop_MissouriR_IRR_hi,1.67E-08,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,-1.42E-09,-1.42E-09,-1.42E-09,-1.42E-09,-1.42E-09,-2.30E-09,-2.30E-09,-2.30E-09,-2.30E-09,-2.30E-09,-2.17E-09,-2.17E-09,-2.17E-09,-2.17E-09,-2.17E-09,-1.91E-09,-1.91E-09,-1.91E-09,-1.91E-09,-1.91E-09,-1.06E-09,-1.06E-09,-1.06E-09,-1.06E-09,-1.06E-09,-7.02E-10,-7.02E-10,-7.02E-10,-7.02E-10,-7.02E-10,-6.07E-10,-6.07E-10,-6.07E-10,-6.07E-10,-6.07E-10,-2.30E-09,-2.30E-09,-2.30E-09,-2.30E-09,-2.30E-09,-2.40E-09,-2.40E-09,-2.40E-09,-2.40E-09,-2.40E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FiberCrop_MissouriR_IRR_lo,1.67E-08,4.18E-09,4.18E-09,4.18E-09,4.18E-09,4.18E-09,-7.90E-10,-7.90E-10,-7.90E-10,-7.90E-10,-7.90E-10,-5.80E-10,-5.80E-10,-5.80E-10,-5.80E-10,-5.80E-10,-4.78E-10,-4.78E-10,-4.78E-10,-4.78E-10,-4.78E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33E-10,1.33E-10,1.33E-10,1.33E-10,1.33E-10,-4.35E-10,-4.35E-10,-4.35E-10,-4.35E-10,-4.35E-10,-4.38E-10,-4.38E-10,-4.38E-10,-4.38E-10,-4.38E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FiberCrop_MissouriR_RFD_hi,2.46E-06,4.64E-07,4.64E-07,4.64E-07,4.64E-07,4.64E-07,-1.73E-07,-1.73E-07,-1.73E-07,-1.73E-07,-1.73E-07,-2.67E-07,-2.67E-07,-2.67E-07,-2.67E-07,-2.67E-07,-2.52E-07,-2.52E-07,-2.52E-07,-2.52E-07,-2.52E-07,-2.22E-07,-2.22E-07,-2.22E-07,-2.22E-07,-2.22E-07,-1.23E-07,-1.23E-07,-1.23E-07,-1.23E-07,-1.23E-07,-8.17E-08,-8.17E-08,-8.17E-08,-8.17E-08,-8.17E-08,-6.77E-08,-6.77E-08,-6.77E-08,-6.77E-08,-6.77E-08,-2.64E-07,-2.64E-07,-2.64E-07,-2.64E-07,-2.64E-07,-2.78E-07,-2.78E-07,-2.78E-07,-2.78E-07,-2.78E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FiberCrop_MissouriR_RFD_lo,2.46E-06,4.64E-07,4.64E-07,4.64E-07,4.64E-07,4.64E-07,-1.10E-07,-1.10E-07,-1.10E-07,-1.10E-07,-1.10E-07,-8.93E-08,-8.93E-08,-8.93E-08,-8.93E-08,-8.93E-08,-7.59E-08,-7.59E-08,-7.59E-08,-7.59E-08,-7.59E-08,-2.66E-08,-2.66E-08,-2.66E-08,-2.66E-08,-2.66E-08,-2.11E-08,-2.11E-08,-2.11E-08,-2.11E-08,-2.11E-08,-1.62E-08,-1.62E-08,-1.62E-08,-1.62E-08,-1.62E-08,1.01E-08,1.01E-08,1.01E-08,1.01E-08,1.01E-08,-7.26E-08,-7.26E-08,-7.26E-08,-7.26E-08,-7.26E-08,-7.34E-08,-7.34E-08,-7.34E-08,-7.34E-08,-7.34E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderGrass_MissouriR_IRR_hi,0.00791831,0.00335511,0.00335511,0.00335511,0.00335511,0.00335511,-0.00701868,-0.00701868,-0.00701868,-0.00701868,-0.00701868,-0.00732581,-0.00732581,-0.00732581,-0.00732581,-0.00732581,-0.00757803,-0.00757803,-0.00757803,-0.00757803,-0.00757803,-0.0074226,-0.0074226,-0.0074226,-0.0074226,-0.0074226,-0.00718036,-0.00718036,-0.00718036,-0.00718036,-0.00718036,-0.00646196,-0.00646196,-0.00646196,-0.00646196,-0.00646196,-0.006216,-0.006216,-0.006216,-0.006216,-0.006216,-0.00678763,-0.00678763,-0.00678763,-0.00678763,-0.00678763,-0.00654853,-0.00654853,-0.00654853,-0.00654853,-0.00654853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderGrass_MissouriR_IRR_lo,0.00791831,0.00335511,0.00335511,0.00335511,0.00335511,0.00335511,-0.00359362,-0.00359362,-0.00359362,-0.00359362,-0.00359362,-0.00295471,-0.00295471,-0.00295471,-0.00295471,-0.00295471,-0.00282491,-0.00282491,-0.00282491,-0.00282491,-0.00282491,-0.00236921,-0.00236921,-0.00236921,-0.00236921,-0.00236921,-0.00227858,-0.00227858,-0.00227858,-0.00227858,-0.00227858,-0.00195314,-0.00195314,-0.00195314,-0.00195314,-0.00195314,-0.00180595,-0.00180595,-0.00180595,-0.00180595,-0.00180595,-0.00160114,-0.00160114,-0.00160114,-0.00160114,-0.00160114,-0.00141229,-0.00141229,-0.00141229,-0.00141229,-0.00141229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderGrass_MissouriR_RFD_hi,0.0425023,0.0180089,0.0180089,0.0180089,0.0180089,0.0180089,-0.0376735,-0.0376735,-0.0376735,-0.0376735,-0.0376735,-0.039322,-0.039322,-0.039322,-0.039322,-0.039322,-0.0406758,-0.0406758,-0.0406758,-0.0406758,-0.0406758,-0.0398415,-0.0398415,-0.0398415,-0.0398415,-0.0398415,-0.0385413,-0.0385413,-0.0385413,-0.0385413,-0.0385413,-0.0346852,-0.0346852,-0.0346852,-0.0346852,-0.0346852,-0.033365,-0.033365,-0.033365,-0.033365,-0.033365,-0.0364333,-0.0364333,-0.0364333,-0.0364333,-0.0364333,-0.0351499,-0.0351499,-0.0351499,-0.0351499,-0.0351499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderGrass_MissouriR_RFD_lo,0.0425023,0.0180089,0.0180089,0.0180089,0.0180089,0.0180089,-0.0192891,-0.0192891,-0.0192891,-0.0192891,-0.0192891,-0.0158597,-0.0158597,-0.0158597,-0.0158597,-0.0158597,-0.015163,-0.015163,-0.015163,-0.015163,-0.015163,-0.012717,-0.012717,-0.012717,-0.012717,-0.012717,-0.0122305,-0.0122305,-0.0122305,-0.0122305,-0.0122305,-0.0104837,-0.0104837,-0.0104837,-0.0104837,-0.0104837,-0.0096936,-0.0096936,-0.0096936,-0.0096936,-0.0096936,-0.00859427,-0.00859427,-0.00859427,-0.00859427,-0.00859427,-0.0075806,-0.0075806,-0.0075806,-0.0075806,-0.0075806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderHerb_MissouriR_IRR_hi,0.0566862,0.00643865,0.00643865,0.00643865,0.00643865,0.00643865,-0.0211941,-0.0211941,-0.0211941,-0.0211941,-0.0211941,-0.0208725,-0.0208725,-0.0208725,-0.0208725,-0.0208725,-0.0219436,-0.0219436,-0.0219436,-0.0219436,-0.0219436,-0.0255645,-0.0255645,-0.0255645,-0.0255645,-0.0255645,-0.0202268,-0.0202268,-0.0202268,-0.0202268,-0.0202268,-0.020199,-0.020199,-0.020199,-0.020199,-0.020199,-0.017303,-0.017303,-0.017303,-0.017303,-0.017303,-0.0221446,-0.0221446,-0.0221446,-0.0221446,-0.0221446,-0.0217846,-0.0217846,-0.0217846,-0.0217846,-0.0217846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderHerb_MissouriR_IRR_lo,0.0566862,0.00643865,0.00643865,0.00643865,0.00643865,0.00643865,-0.0113406,-0.0113406,-0.0113406,-0.0113406,-0.0113406,-0.00823848,-0.00823848,-0.00823848,-0.00823848,-0.00823848,-0.00794677,-0.00794677,-0.00794677,-0.00794677,-0.00794677,-0.0117008,-0.0117008,-0.0117008,-0.0117008,-0.0117008,-0.00551371,-0.00551371,-0.00551371,-0.00551371,-0.00551371,-0.00528199,-0.00528199,-0.00528199,-0.00528199,-0.00528199,-0.00394415,-0.00394415,-0.00394415,-0.00394415,-0.00394415,-0.00477336,-0.00477336,-0.00477336,-0.00477336,-0.00477336,-0.00416189,-0.00416189,-0.00416189,-0.00416189,-0.00416189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderHerb_MissouriR_RFD_hi,0.228294,0.0259305,0.0259305,0.0259305,0.0259305,0.0259305,-0.0963982,-0.0963982,-0.0963982,-0.0963982,-0.0963982,-0.0977914,-0.0977914,-0.0977914,-0.0977914,-0.0977914,-0.0969175,-0.0969175,-0.0969175,-0.0969175,-0.0969175,-0.120565,-0.120565,-0.120565,-0.120565,-0.120565,-0.0918169,-0.0918169,-0.0918169,-0.0918169,-0.0918169,-0.092686,-0.092686,-0.092686,-0.092686,-0.092686,-0.0802286,-0.0802286,-0.0802286,-0.0802286,-0.0802286,-0.0957618,-0.0957618,-0.0957618,-0.0957618,-0.0957618,-0.0942942,-0.0942942,-0.0942942,-0.0942942,-0.0942942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,FodderHerb_MissouriR_RFD_lo,0.228294,0.0259305,0.0259305,0.0259305,0.0259305,0.0259305,-0.0468241,-0.0468241,-0.0468241,-0.0468241,-0.0468241,-0.0336144,-0.0336144,-0.0336144,-0.0336144,-0.0336144,-0.0443618,-0.0443618,-0.0443618,-0.0443618,-0.0443618,-0.0334883,-0.0334883,-0.0334883,-0.0334883,-0.0334883,-0.0207918,-0.0207918,-0.0207918,-0.0207918,-0.0207918,-0.0195057,-0.0195057,-0.0195057,-0.0195057,-0.0195057,-0.0140378,-0.0140378,-0.0140378,-0.0140378,-0.0140378,-0.0175718,-0.0175718,-0.0175718,-0.0175718,-0.0175718,-0.0151031,-0.0151031,-0.0151031,-0.0151031,-0.0151031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Forest_MissouriR,-0.0714945,-0.0194835,-0.0239999,-0.0325759,-0.0444863,-0.0591033,0.277462,0.260827,0.243867,0.226749,0.209611,0.158654,0.142009,0.125744,0.109904,0.0945222,0.0643592,0.0500452,0.0362883,0.0230873,0.0104376,0.0305896,0.019595,0.00942701,1.64E-05,-0.0086996,-0.0861775,-0.0928943,-0.0986634,-0.103603,-0.107817,-0.13758,-0.140259,-0.142273,-0.143718,-0.144679,-0.192895,-0.192768,-0.192177,-0.191201,-0.189911,-0.144735,-0.141999,-0.138585,-0.134626,-0.130238,-0.162791,-0.157168,-0.151025,-0.144488,-0.137666,-0.379087,-0.370201,-0.360341,-0.349732,-0.338568,-0.327014,-0.315209,-0.303273,-0.291306,-0.279392,-0.267601,-0.25599,-0.244606,-0.233486,-0.222661,-0.212153,-0.201978,-0.19215,-0.182675,-0.173558,-0.1648,-0.156399,-0.148353,-0.140654,-0.133298,-0.126276,-0.119579,-0.113198,-0.107122,-0.101342,-0.0958467,-0.0906254,-0.0856674,-0.0809621,-0.0764986,-0.0722667,-0.068256,-0.0644565,-0.0608585,-0.0574524,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,Grassland_MissouriR,-2.42785,-2.21449,-2.12501,-2.09637,-2.09581,-2.10673,-1.8483,-1.56058,-1.24475,-0.9546,-0.70894,-0.529583,-0.373367,-0.252702,-0.160641,-0.0910019,-0.0488664,-0.00969162,0.0195391,0.0413007,0.0574747,0.0915808,0.100498,0.107109,0.112007,0.115634,0.0926366,0.0946167,0.0960799,0.0971615,0.0979611,0.0893658,0.089801,0.0901223,0.0903595,0.0905348,0.0712277,0.0713193,0.0713857,0.0714341,0.0714694,0.106005,0.106031,0.106053,0.106071,0.106084,0.096744,0.0967501,0.096754,0.0967566,0.0967584,1.36E-04,1.16E-04,9.47E-05,7.49E-05,5.81E-05,4.44E-05,3.37E-05,2.54E-05,1.91E-05,1.42E-05,1.06E-05,7.91E-06,5.88E-06,4.37E-06,3.24E-06,2.41E-06,1.78E-06,1.32E-06,9.81E-07,7.27E-07,5.39E-07,3.99E-07,2.96E-07,2.19E-07,1.62E-07,1.20E-07,8.91E-08,6.60E-08,4.89E-08,3.62E-08,2.68E-08,1.99E-08,1.47E-08,1.09E-08,8.08E-09,5.99E-09,4.44E-09,3.29E-09,2.43E-09,1.80E-09,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,MiscCrop_MissouriR_IRR_hi,-3.65E-05,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,1.17E-05,1.17E-05,1.17E-05,1.17E-05,1.17E-05,5.16E-05,5.16E-05,5.16E-05,5.16E-05,5.16E-05,3.36E-05,3.36E-05,3.36E-05,3.36E-05,3.36E-05,-1.51E-04,-1.51E-04,-1.51E-04,-1.51E-04,-1.51E-04,-1.08E-04,-1.08E-04,-1.08E-04,-1.08E-04,-1.08E-04,-1.01E-04,-1.01E-04,-1.01E-04,-1.01E-04,-1.01E-04,-9.39E-05,-9.39E-05,-9.39E-05,-9.39E-05,-9.39E-05,-7.21E-05,-7.21E-05,-7.21E-05,-7.21E-05,-7.21E-05,-4.90E-05,-4.90E-05,-4.90E-05,-4.90E-05,-4.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,MiscCrop_MissouriR_IRR_lo,-3.65E-05,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,-1.45E-04,7.55E-06,7.55E-06,7.55E-06,7.55E-06,7.55E-06,1.98E-05,1.98E-05,1.98E-05,1.98E-05,1.98E-05,4.40E-05,4.40E-05,4.40E-05,4.40E-05,4.40E-05,-4.99E-05,-4.99E-05,-4.99E-05,-4.99E-05,-4.99E-05,-6.64E-05,-6.64E-05,-6.64E-05,-6.64E-05,-6.64E-05,-2.73E-05,-2.73E-05,-2.73E-05,-2.73E-05,-2.73E-05,-2.30E-05,-2.30E-05,-2.30E-05,-2.30E-05,-2.30E-05,-1.05E-05,-1.05E-05,-1.05E-05,-1.05E-05,-1.05E-05,-3.97E-05,-3.97E-05,-3.97E-05,-3.97E-05,-3.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,MiscCrop_MissouriR_RFD_hi,-1.84E-04,-7.33E-04,-7.33E-04,-7.33E-04,-7.33E-04,-7.33E-04,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,-1.00E-04,-2.26E-05,-2.26E-05,-2.26E-05,-2.26E-05,-2.26E-05,-3.04E-05,-3.04E-05,-3.04E-05,-3.04E-05,-3.04E-05,-7.31E-04,-7.31E-04,-7.31E-04,-7.31E-04,-7.31E-04,-6.50E-04,-6.50E-04,-6.50E-04,-6.50E-04,-6.50E-04,-5.34E-04,-5.34E-04,-5.34E-04,-5.34E-04,-5.34E-04,-4.93E-04,-4.93E-04,-4.93E-04,-4.93E-04,-4.93E-04,-3.28E-04,-3.28E-04,-3.28E-04,-3.28E-04,-3.28E-04,-4.03E-04,-4.03E-04,-4.03E-04,-4.03E-04,-4.03E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,MiscCrop_MissouriR_RFD_lo,-1.84E-04,-7.33E-04,-7.33E-04,-7.33E-04,-7.33E-04,-7.33E-04,-1.35E-04,-1.35E-04,-1.35E-04,-1.35E-04,-1.35E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.96E-04,1.92E-04,1.92E-04,1.92E-04,1.92E-04,1.92E-04,-3.91E-04,-3.91E-04,-3.91E-04,-3.91E-04,-3.91E-04,-1.85E-04,-1.85E-04,-1.85E-04,-1.85E-04,-1.85E-04,-1.31E-04,-1.31E-04,-1.31E-04,-1.31E-04,-1.31E-04,-1.09E-04,-1.09E-04,-1.09E-04,-1.09E-04,-1.09E-04,-2.18E-04,-2.18E-04,-2.18E-04,-2.18E-04,-2.18E-04,-3.92E-05,-3.92E-05,-3.92E-05,-3.92E-05,-3.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
"BASE,date=2024-31-3T14:15:48-07:00",USA,OilCrop_MissouriR_IRR_hi,2.89E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,1.73E-04,-3.62E-04,-3.62E-04,-3.62E-04,-3.62E-04,-3.62E-04,-1.25E-04,-1.25E-04,-1.25E-04,-1.25E-04,-1.25E-04,-1.26E-04,-1.26E-04,-1.26E-04,-1.26E-04,-1.26E-04,-8.67E-05,-8.67E-05,-8.67E-05,-8.67E-05,-8.67E-05,-6.28E-05,-6.28E-05,-6.28E-05,-6.28E-05,-6.28E-05,-5.09E-05,-5.09E-05,-5.09E-05,-5.09E-05,-5.09E-05,-3.53E-05,-3.53E-05,-3.53E-05,-3.53E-05,-3.53E-05,-6.41E-05,-6.41E-05,-6.41E-05,-6.41E-05,-6.41E-05,-5.19E-05,-5.19E-05,-5.19E-05,-5.19E-05,-5.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
