Series,scenario,region,LandLeaf,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,Units
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Soybean_MissouriR_RFD_lo,-2.47114,-2.51133,-2.54632,-2.57678,-2.6033,-2.62639,-2.46652,-2.32735,-2.20619,-2.10072,-2.0089,-1.89864,-1.80265,-1.71909,-1.64634,-1.58301,-1.48782,-1.40496,-1.33282,-1.27002,-1.21535,-1.15633,-1.10496,-1.06024,-1.02131,-0.987414,-0.938375,-0.895684,-0.858519,-0.826165,-0.798,-0.758739,-0.72456,-0.694806,-0.668903,-0.646353,-0.595922,-0.55202,-0.5138,-0.480528,-0.451563,-0.43032,-0.411827,-0.395728,-0.381713,-0.369512,-0.326801,-0.289618,-0.257248,-0.229069,-0.204538,-0.17806,-0.155011,-0.134945,-0.117476,-0.102269,-0.0890302,-0.0775053,-0.0674723,-0.058738,-0.0511344,-0.0445151,-0.0387526,-0.0337361,-0.029369,-0.0255672,-0.0222575,-0.0193763,-0.0168681,-0.0146845,-0.0127836,-0.0111288,-0.00968816,-0.00843403,-0.00734225,-0.0063918,-0.00556439,-0.00484408,-0.00421702,-0.00367113,-0.0031959,-0.00278219,-0.00242204,-0.00210851,-0.00183556,-0.00159795,-0.0013911,-0.00121102,-0.00105425,-9.18E-04,-7.99E-04,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,SugarCrop_MissouriR_IRR_hi,0.0199553,0.0169916,0.0144116,0.0121655,0.0102102,0.00850804,0.00879172,0.00903867,0.00925365,0.00944081,0.00960374,0.00998137,0.0103101,0.0105963,0.0108455,0.0110624,0.0114535,0.0117939,0.0120903,0.0123483,0.0125729,0.00689723,0.00195624,-0.00234514,-0.00608971,-0.00934955,-0.012762,-0.0157327,-0.0183189,-0.0205703,-0.0225302,-0.024397,-0.0260221,-0.0274368,-0.0286684,-0.0297405,-0.0306537,-0.0314487,-0.0321408,-0.0327433,-0.0332678,-0.0308616,-0.0287669,-0.0269433,-0.0253558,-0.0239738,-0.0225525,-0.0213152,-0.0202381,-0.0193004,-0.0184841,-0.0160914,-0.0140083,-0.012195,-0.0106163,-0.00924206,-0.00804568,-0.00700417,-0.00609749,-0.00530817,-0.00462103,-0.00402284,-0.00350209,-0.00304874,-0.00265409,-0.00231052,-0.00201142,-0.00175104,-0.00152437,-0.00132704,-0.00115526,-0.00100571,-8.76E-04,-7.62E-04,-6.64E-04,-5.78E-04,-5.03E-04,-4.38E-04,-3.81E-04,-3.32E-04,-2.89E-04,-2.51E-04,-2.19E-04,-1.91E-04,-1.66E-04,-1.44E-04,-1.26E-04,-1.09E-04,-9.53E-05,-8.29E-05,-7.22E-05,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,SugarCrop_MissouriR_IRR_lo,0.0199553,0.0169916,0.0144116,0.0121655,0.0102102,0.00850804,0.00844432,0.00838884,0.00834054,0.0082985,0.0082619,0.00857544,0.00884839,0.00908601,0.00929286,0.00947294,0.00970577,0.00990846,0.0100849,0.0102385,0.0103722,0.00549991,0.0012583,-0.00243424,-0.00564878,-0.0084472,-0.009446,-0.0103155,-0.0110724,-0.0117314,-0.0123051,-0.0127713,-0.0131771,-0.0135305,-0.0138381,-0.0141058,-0.0142197,-0.0143189,-0.0144052,-0.0144803,-0.0145457,-0.0130709,-0.0117871,-0.0106694,-0.00969642,-0.00884938,-0.00801367,-0.00728614,-0.00665279,-0.00610143,-0.00562144,-0.00489375,-0.00426025,-0.00370877,-0.00322867,-0.00281072,-0.00244687,-0.00213013,-0.00185438,-0.00161433,-0.00140536,-0.00122344,-0.00106506,-9.27E-04,-8.07E-04,-7.03E-04,-6.12E-04,-5.33E-04,-4.64E-04,-4.04E-04,-3.51E-04,-3.06E-04,-2.66E-04,-2.32E-04,-2.02E-04,-1.76E-04,-1.53E-04,-1.33E-04,-1.16E-04,-1.01E-04,-8.78E-05,-7.65E-05,-6.66E-05,-5.79E-05,-5.04E-05,-4.39E-05,-3.82E-05,-3.33E-05,-2.90E-05,-2.52E-05,-2.20E-05,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,SugarCrop_MissouriR_RFD_hi,0.00605634,0.00515686,0.00437382,0.00369214,0.0030987,0.00258209,0.00265851,0.00272505,0.00278297,0.00283339,0.00287729,0.0029852,0.00307915,0.00316093,0.00323213,0.00329411,0.00340976,0.00351045,0.00359809,0.0036744,0.00374082,0.00201761,5.17E-04,-7.88E-04,-0.00192537,-0.0029151,-0.00395037,-0.00485163,-0.00563622,-0.00631924,-0.00691385,-0.00747987,-0.00797262,-0.00840158,-0.00877502,-0.00910011,-0.00937671,-0.00961751,-0.00982713,-0.0100096,-0.0101685,-0.00944188,-0.00880933,-0.00825866,-0.00777928,-0.00736195,-0.00693723,-0.00656748,-0.0062456,-0.00596538,-0.00572144,-0.0049808,-0.00433604,-0.00377474,-0.0032861,-0.00286072,-0.0024904,-0.00216802,-0.00188737,-0.00164305,-0.00143036,-0.0012452,-0.00108401,-9.44E-04,-8.22E-04,-7.15E-04,-6.23E-04,-5.42E-04,-4.72E-04,-4.11E-04,-3.58E-04,-3.11E-04,-2.71E-04,-2.36E-04,-2.05E-04,-1.79E-04,-1.56E-04,-1.36E-04,-1.18E-04,-1.03E-04,-8.94E-05,-7.78E-05,-6.78E-05,-5.90E-05,-5.13E-05,-4.47E-05,-3.89E-05,-3.39E-05,-2.95E-05,-2.57E-05,-2.23E-05,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,SugarCrop_MissouriR_RFD_lo,0.00605634,0.00515686,0.00437382,0.00369214,0.0030987,0.00258209,0.00256023,0.0025412,0.00252463,0.0025102,0.00249765,0.0025907,0.0026717,0.00274221,0.0028036,0.00285704,0.00292655,0.00298706,0.00303974,0.0030856,0.00312552,0.0016492,3.64E-04,-7.55E-04,-0.00172887,-0.0025768,-0.0028791,-0.00314226,-0.00337136,-0.00357081,-0.00374443,-0.00388497,-0.00400732,-0.00411383,-0.00420655,-0.00428727,-0.00432102,-0.00435041,-0.00437599,-0.00439826,-0.00441764,-0.00397093,-0.00358204,-0.0032435,-0.00294878,-0.00269221,-0.00243958,-0.00221965,-0.0020282,-0.00186152,-0.00171643,-0.00149424,-0.00130081,-0.00113242,-9.86E-04,-8.58E-04,-7.47E-04,-6.50E-04,-5.66E-04,-4.93E-04,-4.29E-04,-3.74E-04,-3.25E-04,-2.83E-04,-2.46E-04,-2.15E-04,-1.87E-04,-1.63E-04,-1.42E-04,-1.23E-04,-1.07E-04,-9.34E-05,-8.13E-05,-7.08E-05,-6.16E-05,-5.36E-05,-4.67E-05,-4.07E-05,-3.54E-05,-3.08E-05,-2.68E-05,-2.33E-05,-2.03E-05,-1.77E-05,-1.54E-05,-1.34E-05,-1.17E-05,-1.02E-05,-8.85E-06,-7.70E-06,-6.70E-06,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Tundra_MissouriR,-0.00697344,-0.0123866,-0.017099,-0.0212014,-0.0247727,-0.0278817,-0.0242725,-0.0211304,-0.0183951,-0.0160139,-0.0139409,-0.0121362,-0.0105652,-0.00919755,-0.00800693,-0.00697044,-0.00606812,-0.0052826,-0.00459877,-0.00400346,-0.00348522,-0.00303406,-0.0026413,-0.00229939,-0.00200173,-0.00174261,-0.00151703,-0.00132065,-0.00114969,-0.00100087,-8.71E-04,-7.59E-04,-6.60E-04,-5.75E-04,-5.00E-04,-4.36E-04,-3.79E-04,-3.30E-04,-2.87E-04,-2.50E-04,-2.18E-04,-1.90E-04,-1.65E-04,-1.44E-04,-1.25E-04,-1.09E-04,-9.48E-05,-8.25E-05,-7.19E-05,-6.26E-05,-5.45E-05,-4.74E-05,-4.13E-05,-3.59E-05,-3.13E-05,-2.72E-05,-2.37E-05,-2.06E-05,-1.80E-05,-1.56E-05,-1.36E-05,-1.19E-05,-1.03E-05,-8.98E-06,-7.82E-06,-6.81E-06,-5.93E-06,-5.16E-06,-4.49E-06,-3.91E-06,-3.40E-06,-2.96E-06,-2.58E-06,-2.25E-06,-1.95E-06,-1.70E-06,-1.48E-06,-1.29E-06,-1.12E-06,-9.77E-07,-8.51E-07,-7.41E-07,-6.45E-07,-5.61E-07,-4.89E-07,-4.25E-07,-3.70E-07,-3.22E-07,-2.81E-07,-2.44E-07,-2.13E-07,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,UnmanagedForest_MissouriR,-2.32031,-2.01995,-1.75847,-1.53083,-1.33267,-1.16015,-1.00997,-0.879233,-0.765416,-0.666334,-0.580077,-0.504987,-0.439616,-0.382708,-0.333167,-0.290039,-0.252493,-0.219808,-0.191354,-0.166583,-0.145019,-0.126247,-0.109904,-0.0956771,-0.0832917,-0.0725096,-0.0631233,-0.054952,-0.0478385,-0.0416459,-0.0362548,-0.0315617,-0.027476,-0.0239193,-0.0208229,-0.0181274,-0.0157808,-0.013738,-0.0119596,-0.0104115,-0.00906371,-0.00789041,-0.006869,-0.00597982,-0.00520573,-0.00453185,-0.00394521,-0.0034345,-0.00298991,-0.00260287,-0.00226593,-0.0019726,-0.00171725,-0.00149495,-0.00130143,-0.00113296,-9.86E-04,-8.59E-04,-7.47E-04,-6.51E-04,-5.66E-04,-4.93E-04,-4.29E-04,-3.74E-04,-3.25E-04,-2.83E-04,-2.47E-04,-2.15E-04,-1.87E-04,-1.63E-04,-1.42E-04,-1.23E-04,-1.07E-04,-9.34E-05,-8.13E-05,-7.08E-05,-6.16E-05,-5.37E-05,-4.67E-05,-4.07E-05,-3.54E-05,-3.08E-05,-2.68E-05,-2.34E-05,-2.03E-05,-1.77E-05,-1.54E-05,-1.34E-05,-1.17E-05,-1.02E-05,-8.85E-06,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,UnmanagedPasture_MissouriR,-12.6123,-11.8841,-11.2502,-10.6983,-10.2179,-9.79968,-6.78142,-4.15386,-1.86644,0.124871,1.85841,3.10831,4.19641,5.14365,5.96828,6.68616,7.12654,7.50992,7.84367,8.13421,8.38715,8.74346,9.05365,9.32368,9.55876,9.76341,9.60228,9.46201,9.3399,9.23359,9.14105,8.92891,8.74424,8.58347,8.44351,8.32167,7.98642,7.69457,7.4405,7.21932,7.02677,7.20927,7.36815,7.50646,7.62687,7.73169,7.70059,7.67352,7.64995,7.62943,7.61157,6.62626,5.76849,5.02176,4.3717,3.80579,3.31313,2.88425,2.51088,2.18585,1.90289,1.65656,1.44212,1.25544,1.09292,0.951446,0.828282,0.721061,0.62772,0.546462,0.475723,0.414141,0.360531,0.31386,0.273231,0.237862,0.207071,0.180265,0.15693,0.136616,0.118931,0.103535,0.0901327,0.0784651,0.0683078,0.0594654,0.0517676,0.0450663,0.0392325,0.0341539,0.0297327,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,UrbanLand_MissouriR,-0.402147,-0.404643,-0.406816,-0.408707,-0.410354,-0.411787,-0.358482,-0.312077,-0.271678,-0.23651,-0.205894,-0.179241,-0.156038,-0.135839,-0.118255,-0.102947,-0.0896204,-0.0780191,-0.0679196,-0.0591274,-0.0514734,-0.0448102,-0.0390096,-0.0339598,-0.0295637,-0.0257367,-0.0224051,-0.0195048,-0.0169799,-0.0147819,-0.0128684,-0.0112026,-0.00975239,-0.00848995,-0.00739093,-0.00643418,-0.00560128,-0.0048762,-0.00424497,-0.00369547,-0.00321709,-0.00280064,-0.0024381,-0.00212249,-0.00184773,-0.00160854,-0.00140032,-0.00121905,-0.00106124,-9.24E-04,-8.04E-04,-7.00E-04,-6.10E-04,-5.31E-04,-4.62E-04,-4.02E-04,-3.50E-04,-3.05E-04,-2.65E-04,-2.31E-04,-2.01E-04,-1.75E-04,-1.52E-04,-1.33E-04,-1.15E-04,-1.01E-04,-8.75E-05,-7.62E-05,-6.63E-05,-5.77E-05,-5.03E-05,-4.38E-05,-3.81E-05,-3.32E-05,-2.89E-05,-2.51E-05,-2.19E-05,-1.90E-05,-1.66E-05,-1.44E-05,-1.26E-05,-1.09E-05,-9.52E-06,-8.29E-06,-7.22E-06,-6.28E-06,-5.47E-06,-4.76E-06,-4.15E-06,-3.61E-06,-3.14E-06,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Wheat_MissouriR_IRR_hi,0.0423558,0.0465511,0.0502032,0.0533826,0.0561505,0.05856,0.0576675,0.0568906,0.0562142,0.0556254,0.0551128,0.0527546,0.0507018,0.0489146,0.0473588,0.0460044,0.0444539,0.0431041,0.0419291,0.0409061,0.0400156,0.0337161,0.0282321,0.0234579,0.0193018,0.0156837,0.0137095,0.0119908,0.0104946,0.00919205,0.00805814,0.00796505,0.00788401,0.00781346,0.00775204,0.00769858,0.00791538,0.00810412,0.00826843,0.00841146,0.00853598,0.00464466,0.00125707,-0.001692,-0.00425931,-0.00649429,-0.00819577,-0.009677,-0.0109665,-0.012089,-0.0130663,-0.0113749,-0.0099024,-0.00862054,-0.00750461,-0.00653315,-0.00568743,-0.0049512,-0.00431027,-0.00375231,-0.00326657,-0.00284372,-0.0024756,-0.00215513,-0.00187615,-0.00163329,-0.00142186,-0.0012378,-0.00107757,-9.38E-04,-8.17E-04,-7.11E-04,-6.19E-04,-5.39E-04,-4.69E-04,-4.08E-04,-3.55E-04,-3.09E-04,-2.69E-04,-2.35E-04,-2.04E-04,-1.78E-04,-1.55E-04,-1.35E-04,-1.17E-04,-1.02E-04,-8.89E-05,-7.74E-05,-6.73E-05,-5.86E-05,-5.10E-05,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Wheat_MissouriR_IRR_lo,0.0423558,0.0465511,0.0502032,0.0533826,0.0561505,0.05856,0.051655,0.0456438,0.0404108,0.0358552,0.0318893,0.0292137,0.0268844,0.0248567,0.0230914,0.0215547,0.0209041,0.0203377,0.0198446,0.0194154,0.0190417,0.0160645,0.0134726,0.0112163,0.00925208,0.00754211,0.00691749,0.00637372,0.00590035,0.00548825,0.0051295,0.00455795,0.00406039,0.00362724,0.00325016,0.00292189,0.00336848,0.00375726,0.00409572,0.00439036,0.00464686,0.00267857,9.65E-04,-5.27E-04,-0.00182519,-0.00295567,-0.00315512,-0.00332875,-0.0034799,-0.00361149,-0.00372604,-0.00324371,-0.00282381,-0.00245827,-0.00214005,-0.00186302,-0.00162185,-0.0014119,-0.00122913,-0.00107002,-9.32E-04,-8.11E-04,-7.06E-04,-6.15E-04,-5.35E-04,-4.66E-04,-4.05E-04,-3.53E-04,-3.07E-04,-2.68E-04,-2.33E-04,-2.03E-04,-1.76E-04,-1.54E-04,-1.34E-04,-1.16E-04,-1.01E-04,-8.82E-05,-7.68E-05,-6.69E-05,-5.82E-05,-5.07E-05,-4.41E-05,-3.84E-05,-3.34E-05,-2.91E-05,-2.53E-05,-2.21E-05,-1.92E-05,-1.67E-05,-1.46E-05,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Wheat_MissouriR_RFD_hi,2.04611,2.24877,2.4252,2.57879,2.7125,2.8289,2.30306,1.8453,1.44679,1.09986,0.79785,0.493011,0.227634,-0.00339041,-0.204509,-0.379593,-0.505918,-0.615891,-0.711628,-0.794972,-0.867527,-1.02465,-1.16143,-1.28051,-1.38417,-1.47441,-1.46599,-1.45865,-1.45227,-1.44671,-1.44187,-1.37114,-1.30957,-1.25596,-1.2093,-1.16867,-1.11346,-1.06539,-1.02355,-0.987123,-0.955411,-1.03672,-1.1075,-1.16913,-1.22277,-1.26947,-1.29889,-1.32451,-1.3468,-1.36622,-1.38311,-1.20407,-1.0482,-0.912515,-0.79439,-0.691557,-0.602035,-0.524102,-0.456257,-0.397195,-0.345778,-0.301018,-0.262051,-0.228129,-0.198598,-0.172889,-0.150509,-0.131026,-0.114064,-0.0992988,-0.0864446,-0.0752544,-0.0655128,-0.0570322,-0.0496494,-0.0432223,-0.0376272,-0.0327564,-0.0285161,-0.0248247,-0.0216112,-0.0188136,-0.0163782,-0.014258,-0.0124123,-0.0108056,-0.0094068,-0.0081891,-0.00712902,-0.00620617,-0.00540279,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,Wheat_MissouriR_RFD_lo,2.04611,2.24877,2.4252,2.57879,2.7125,2.8289,2.36069,1.9531,1.59826,1.28936,1.02044,0.836731,0.6768,0.537571,0.416366,0.310851,0.268243,0.231151,0.198861,0.17075,0.146278,0.0806247,0.0234698,-0.0262865,-0.0696018,-0.10731,-0.116178,-0.123898,-0.130618,-0.136469,-0.141562,-0.163428,-0.182464,-0.199036,-0.213462,-0.226021,-0.194218,-0.166532,-0.14243,-0.121448,-0.103182,-0.147398,-0.185891,-0.219401,-0.248573,-0.273969,-0.250915,-0.230846,-0.213374,-0.198165,-0.184924,-0.160986,-0.140146,-0.122004,-0.106211,-0.0924619,-0.0804928,-0.070073,-0.0610021,-0.0531054,-0.0462309,-0.0402464,-0.0350365,-0.030501,-0.0265527,-0.0231155,-0.0201232,-0.0175183,-0.0152505,-0.0132764,-0.0115577,-0.0100616,-0.00875913,-0.00762526,-0.00663818,-0.00577887,-0.0050308,-0.00437956,-0.00381263,-0.00331909,-0.00288943,-0.0025154,-0.00218978,-0.00190632,-0.00165954,-0.00144472,-0.0012577,-0.00109489,-9.53E-04,-8.30E-04,-7.22E-04,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassGrass_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassGrass_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassGrass_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassGrass_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassTree_MissouriR_IRR_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassTree_MissouriR_IRR_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassTree_MissouriR_RFD_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"CORN1BG,date=2025-13-2T04:15:54-08:00",USA,biomassTree_MissouriR_RFD_lo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MtC/yr
SG17,"SOY1BG,date=2025-13-2T04:15:26-08:00",USA,Corn_MissouriR_IRR_hi,-1.29336,-1.17872,-1.07893,-0.992055,-0.916426,-0.850587,-0.825191,-0.803082,-0.783835,-0.76708,-0.752494,-0.688281,-0.63238,-0.583716,-0.541351,-0.50447,-0.449335,-0.401336,-0.359551,-0.323176,-0.291508,-0.306672,-0.319873,-0.331365,-0.341369,-0.350078,-0.332062,-0.316379,-0.302725,-0.290839,-0.280492,-0.270225,-0.261287,-0.253506,-0.246733,-0.240836,-0.227964,-0.216758,-0.207003,-0.19851,-0.191117,-0.239145,-0.280956,-0.317354,-0.34904,-0.376625,-0.39024,-0.402093,-0.412412,-0.421394,-0.429214,-0.373653,-0.325284,-0.283176,-0.246519,-0.214607,-0.186826,-0.162642,-0.141588,-0.123259,-0.107304,-0.0934132,-0.0813209,-0.070794,-0.0616297,-0.0536518,-0.0467066,-0.0406605,-0.035397,-0.0308149,-0.0268259,-0.0233533,-0.0203302,-0.0176985,-0.0154074,-0.0134129,-0.0116766,-0.0101651,-0.00884924,-0.00770372,-0.00670647,-0.00583832,-0.00508256,-0.00442462,-0.00385186,-0.00335324,-0.00291916,-0.00254128,-0.00221231,-0.00192593,-0.00167662,MtC/yr
SG17,"SOY1BG,date=2025-13-2T04:15:26-08:00",USA,Corn_MissouriR_IRR_lo,-1.29336,-1.17872,-1.07893,-0.992055,-0.916426,-0.850587,-0.795121,-0.746835,-0.7048,-0.668206,-0.63635,-0.550957,-0.476618,-0.411903,-0.355565,-0.306519,-0.25374,-0.207793,-0.167794,-0.132973,-0.10266,-0.093123,-0.0848209,-0.0775935,-0.0713017,-0.0658244,-0.0694099,-0.0725312,-0.0752485,-0.0776141,-0.0796734,-0.0693229,-0.0603124,-0.0524682,-0.0456394,-0.0396947,-0.0315788,-0.0245135,-0.0183628,-0.0130084,-0.00834702,-0.0222117,-0.0342817,-0.0447891,-0.0539364,-0.0618996,-0.0816004,-0.098751,-0.113681,-0.126679,-0.137994,-0.120131,-0.10458,-0.0910423,-0.0792569,-0.0689971,-0.0600655,-0.05229,-0.0455211,-0.0396284,-0.0344986,-0.0300327,-0.026145,-0.0227606,-0.0198142,-0.0172493,-0.0150164,-0.0130725,-0.0113803,-0.00990711,-0.00862464,-0.00750819,-0.00653626,-0.00569014,-0.00495356,-0.00431232,-0.00375409,-0.00326813,-0.00284507,-0.00247678,-0.00215616,-0.00187705,-0.00163406,-0.00142254,-0.00123839,-0.00107808,-9.39E-04,-8.17E-04,-7.11E-04,-6.19E-04,-5.39E-04,MtC/yr
SG17,"SOY1BG,date=2025-13-2T04:15:26-08:00",USA,Corn_MissouriR_RFD_hi,-2.55937,-2.33253,-2.13505,-1.96314,-1.81348,-1.68319,-1.72038,-1.75275,-1.78092,-1.80546,-1.82681,-1.74482,-1.67344,-1.6113,-1.5572,-1.51011,-1.40921,-1.32137,-1.2449,-1.17833,-1.12037,-1.12733,-1.13338,-1.13865,-1.14324,-1.14724,-1.10778,-1.07343,-1.04353,-1.0175,-0.994837,-0.946793,-0.904968,-0.868557,-0.83686,-0.809266,-0.779073,-0.752789,-0.729907,-0.709987,-0.692646,-0.761688,-0.821792,-0.874115,-0.919666,-0.95932,-0.972127,-0.983276,-0.992982,-1.00143,-1.00879,-0.8782,-0.764517,-0.665551,-0.579396,-0.504393,-0.4391,-0.382259,-0.332776,-0.289698,-0.252197,-0.21955,-0.191129,-0.166388,-0.144849,-0.126098,-0.109775,-0.0955647,-0.0831939,-0.0724245,-0.0630492,-0.0548875,-0.0477823,-0.0415969,-0.0362122,-0.0315246,-0.0274437,-0.0238912,-0.0207985,-0.0181061,-0.0157623,-0.0137219,-0.0119456,-0.0103992,-0.00905306,-0.00788115,-0.00686094,-0.00597279,-0.00519962,-0.00452653,-0.00394057,MtC/yr
SG17,"SOY1BG,date=2025-13-2T04:15:26-08:00",USA,Corn_MissouriR_RFD_lo,-2.55937,-2.33253,-2.13505,-1.96314,-1.81348,-1.68319,-1.59114,-1.51101,-1.44125,-1.38051,-1.32764,-1.16524,-1.02386,-0.900781,-0.793635,-0.700359,-0.62155,-0.552943,-0.493218,-0.441223,-0.39596,-0.356904,-0.322904,-0.293305,-0.267537,-0.245105,-0.216945,-0.19243,-0.171089,-0.15251,-0.136336,-0.147922,-0.158008,-0.166788,-0.174432,-0.181086,-0.154554,-0.131457,-0.111349,-0.0938449,-0.0786064,-0.0951996,-0.109645,-0.12222,-0.133167,-0.142698,-0.178397,-0.209475,-0.236529,-0.260082,-0.280586,-0.244264,-0.212644,-0.185118,-0.161154,-0.140293,-0.122132,-0.106322,-0.0925588,-0.0805771,-0.0701464,-0.061066,-0.0531611,-0.0462794,-0.0402885,-0.0350732,-0.030533,-0.0265805,-0.0231397,-0.0201443,-0.0175366,-0.0152665,-0.0132903,-0.0115698,-0.0100721,-0.0087683,-0.00763325,-0.00664513,-0.00578492,-0.00503607,-0.00438415,-0.00381663,-0.00332257,-0.00289246,-0.00251803,-0.00219208,-0.00190831,-0.00166128,-0.00144623,-0.00125902,-0.00109604,MtC/yr
