Model,scenario,region,landType,riverBasin,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,series,run,model_run_date,script_run_date,comments
GCAM,REF,USA,RootTuber,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.023071209,0.018155251,0.015921627,0.013977179,0.012284433,0.010810778,0.006196421,0.0035119,0.001174891,-0.000859592,-0.002630712,-0.004127619,-0.005448747,-0.006598878,-0.007600121,-0.008471737,-0.008960261,-0.00949409,-0.009958846,-0.01036344,-0.010715661,-0.011060591,-0.011345037,-0.011592702,-0.011808262,-0.011995947,-0.011682044,-0.011599665,-0.011527982,-0.011465531,-0.01141121,-0.010999123,-0.010786294,-0.010601019,-0.010439724,-0.010299332,-0.009989618,-0.009795503,-0.009626546,-0.009479459,-0.009351375,-0.008931657,-0.008689105,-0.008477926,-0.008294115,-0.008134097,-0.007885677,-0.007713199,-0.007562983,-0.007432268,-0.007318449,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,Shrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-1.031096,-0.982795,-0.940019667,-0.902099,-0.868435333,-0.838515333,-0.553930667,-0.419114667,-0.300375533,-0.1957087,-0.103369567,-0.051469367,0.011813193,0.067915467,0.117706233,0.161945667,0.185898167,0.2164019,0.243695833,0.268149933,0.2900898,0.343194867,0.370744,0.395270333,0.417127333,0.436630333,0.415180333,0.419367667,0.423401,0.427280333,0.430994667,0.42064,0.419965333,0.419657333,0.419653667,0.419892,0.390844667,0.382829333,0.376053333,0.370340667,0.3655465,0.413941,0.425898,0.436450667,0.445778667,0.454025,0.447113333,0.449438,0.451568333,0.453519,0.455308333,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,Soybean,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-13.002066,-13.267518,-13.44485267,-13.599168,-13.73353667,-13.85051067,-13.26677367,-12.90432367,-12.58876667,-12.31410767,-12.07499333,-11.884554,-11.715253,-11.56787867,-11.43961867,-11.327921,-10.89725267,-10.58875583,-10.3201923,-10.08637263,-9.882855033,-9.695169367,-9.5368361,-9.399016367,-9.279049633,-9.1745742,-8.8366674,-8.591022733,-8.3771567,-8.190980233,-8.028926327,-7.72228666,-7.487755917,-7.283626973,-7.1059076,-6.951174633,-6.466909167,-6.113990557,-5.806746807,-5.539250567,-5.306425978,-5.27160238,-5.199907057,-5.1374884,-5.083185433,-5.0358869,-4.778003267,-4.596440933,-4.4383999,-4.300815933,-4.181035833,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,SugarCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.147025413,0.095641333,0.080780553,0.067843453,0.05658114,0.046776693,0.056694257,0.05722585,0.057688657,0.058091513,0.058442267,0.061868217,0.063480743,0.064884527,0.066106517,0.067170363,0.069689033,0.071183017,0.072483657,0.073615887,0.074601597,0.012574151,-0.0138222,-0.036801578,-0.056806237,-0.074221363,-0.08435141,-0.09537792,-0.104976997,-0.11333355,-0.120608437,-0.127650453,-0.133469233,-0.138534917,-0.142945147,-0.14678422,-0.149305713,-0.151860683,-0.154085103,-0.156021617,-0.15770722,-0.13366749,-0.123936047,-0.115464507,-0.108089667,-0.10166926,-0.094256653,-0.088605257,-0.08368525,-0.079402437,-0.075673913,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,Tundra,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.026284133,-0.048030767,-0.065384,-0.080532467,-0.0937607,-0.105314367,-0.092219233,-0.080793167,-0.070820933,-0.062115167,-0.054513433,-0.0478731,-0.042071333,-0.036999967,-0.032565317,-0.028686167,-0.025291347,-0.022319037,-0.019715263,-0.017433203,-0.0154319,-0.01367575,-0.01213377,-0.010778827,-0.009587417,-0.008538933,-0.00761552,-0.00680152,-0.006083293,-0.00544896,-0.004888143,-0.004391823,-0.003952043,-0.003561936,-0.003215458,-0.002907337,-0.002632964,-0.002388313,-0.002169856,-0.001974507,-0.001799567,-0.001642663,-0.001501716,-0.001374912,-0.001260648,-0.001157519,-0.00106429,-0.000979876,-0.00090332,-0.000833778,-0.00077051,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,UnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-11.19323333,-10.57727,-10.00156667,-9.462126667,-8.95565,-8.479166667,-8.030183333,-7.606463333,-7.206136667,-6.82748,-6.469026667,-6.12942,-5.807523333,-5.502236667,-5.21257,-4.937716667,-4.676796667,-4.42915,-4.194006667,-3.970816667,-3.75892,-3.557777667,-3.366869,-3.185695333,-3.013787333,-2.850697667,-2.696001,-2.549297667,-2.410202667,-2.278349333,-2.153385667,-2.034974333,-1.922803667,-1.816562,-1.715959667,-1.620714333,-1.530562,-1.445246,-1.364528,-1.288166,-1.215947333,-1.147652,-1.083085667,-1.022050333,-0.964362667,-0.909850333,-0.858344667,-0.809688,-0.76373,-0.720324,-0.679334333,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,UnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-51.0609,-48.5551,-45.90923333,-43.41443333,-41.18473333,-39.2469,-19.50736333,-9.732506667,-1.11771,6.38176,12.86758,15.62924,19.47245667,22.77179667,25.60613,28.04351,28.62581333,29.91604,31.02583,31.98191333,32.80669333,35.34325667,36.58321333,37.6596,38.59423333,39.4064,37.22913333,36.8566,36.53158667,36.24822667,36.00116667,34.69257,34.13102,33.64203333,33.21626,32.84548667,30.57457333,29.62732667,28.80265667,28.08476,27.45974,29.84061667,30.36715,30.82552,31.22449,31.57187,30.83707,30.74562333,30.66605667,30.59675667,30.53644,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,UrbanLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.840693333,-0.850245,-0.854362667,-0.857952333,-0.861076333,-0.863793333,-0.679880667,-0.591869667,-0.515251,-0.448554333,-0.390489,-0.3399396,-0.295934467,-0.257626233,-0.224276433,-0.195244133,-0.1699698,-0.147967233,-0.128812933,-0.1121384,-0.097622067,-0.0849849,-0.0739838,-0.064406467,-0.0560692,-0.048811033,-0.042492633,-0.0369919,-0.03220327,-0.028034563,-0.024405517,-0.021246243,-0.018495913,-0.016101617,-0.0140173,-0.01220274,-0.010623103,-0.009247957,-0.008050827,-0.00700865,-0.00610137,-0.00531157,-0.004623997,-0.004025413,-0.003504321,-0.003050689,-0.002655778,-0.002311991,-0.002012703,-0.001752161,-0.001525344,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,USA,Wheat,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,9.3286754,10.67536727,11.47111167,12.16378753,12.76686473,13.291872,10.4146504,8.489500433,6.813600567,5.354628033,4.0845189,2.975849433,2.011812,1.172572867,0.4419679,-0.1940609,-0.537501067,-0.872833867,-1.164762133,-1.4188955,-1.6401341,-2.222094673,-2.65794573,-3.03737555,-3.367688207,-3.65524192,-3.592835693,-3.593300737,-3.593704473,-3.59405805,-3.59436517,-3.45648567,-3.360537583,-3.277015793,-3.204301613,-3.14100127,-2.911516777,-2.742222083,-2.594843753,-2.466541843,-2.35485217,-2.743022517,-2.994497242,-3.213419048,-3.40400214,-3.569915873,-3.556263993,-3.57207818,-3.585842993,-3.597828593,-3.60826059,85,GCAM_30cm_Q3,2023_03_29,2023_03_30,GCAM 5.1.2
GCAM,REF,Canada,biomassGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,-0.02678318,-0.052732051,-0.076883404,-0.098917275,-0.118823367,-0.129344728,-0.13826691,-0.146054991,-0.152981121,-0.159210717,-0.16735349,-0.174893247,-0.181806888,-0.188112757,-0.193849736,-0.197742484,-0.201202059,-0.204317587,-0.207145184,-0.209722631,-0.201159169,-0.192767409,-0.184931713,-0.177787046,-0.171347341,-0.16675369,-0.162731488,-0.159169233,-0.155989901,-0.153135541,-0.150495752,-0.148109047,-0.145947918,-0.143987421,-0.142207385,-0.138589349,-0.135180022,-0.132037721,-0.129174181,-0.126578397,-0.122213936,-0.118135943,-0.114396499,-0.110998905,-0.107925554,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,biomassTree,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,-0.003601911,-0.007091797,-0.010339987,-0.013303397,-0.015980639,-0.017497902,-0.018797148,-0.019936952,-0.020952672,-0.021866608,-0.023153167,-0.024348062,-0.025444144,-0.026443282,-0.027351201,-0.027981201,-0.028541144,-0.02904497,-0.029501552,-0.029917054,-0.028446773,-0.027005291,-0.025658809,-0.024430764,-0.023323685,-0.022451094,-0.021678856,-0.020991125,-0.020375687,-0.019822824,-0.019299046,-0.018824712,-0.018395053,-0.018005594,-0.017652374,-0.017125624,-0.016634673,-0.016184069,-0.015773703,-0.015401482,-0.014836182,-0.014309542,-0.013826843,-0.013388086,-0.01299085,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Corn,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.000630523,-0.000749597,-0.000782479,-0.000812454,-0.000839777,-0.000864698,-0.000708561,-0.00067529,-0.000644954,-0.000617295,-0.000592079,-0.000644923,-0.000646855,-0.000648615,-0.000650222,-0.000651688,-0.000632218,-0.000627152,-0.000622538,-0.00061833,-0.000614494,-0.000622156,-0.000622339,-0.000622508,-0.000622662,-0.000622803,-0.000603593,-0.000597869,-0.000592651,-0.000587895,-0.000583555,-0.000585328,-0.000583453,-0.000581742,-0.000580183,-0.000578763,-0.000566486,-0.000561989,-0.00055789,-0.000554153,-0.000550744,-0.000560217,-0.000561166,-0.000562033,-0.000562823,-0.000563543,-0.000576045,-0.000580219,-0.000584023,-0.000587494,-0.000590657,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,FiberCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.003189578,0.002639698,0.002513925,0.002399246,0.0022947,0.002199384,0.001711464,0.001416346,0.001147281,0.000901967,0.00067831,0.000574359,0.000442263,0.000321827,0.000212024,0.000111913,3.18E-05,-4.54E-05,-0.000115743,-0.000179908,-0.000238409,-0.000304609,-0.00036016,-0.000410811,-0.000456986,-0.000499091,-0.000502279,-0.000518326,-0.000532959,-0.000546299,-0.00055846,-0.000562859,-0.000569372,-0.000575304,-0.000580716,-0.000585648,-0.00057996,-0.000578578,-0.000577316,-0.000576166,-0.000575117,-0.000604046,-0.000619262,-0.000633135,-0.00064578,-0.000657312,-0.000666998,-0.00067614,-0.000684471,-0.000692068,-0.000698994,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,FodderGrass,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,FodderHerb,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.001495973,0.003368826,0.004000419,0.004576257,0.00510126,0.005579919,0.00263485,0.001804859,0.001048142,0.000358222,-0.000270794,-0.000997871,-0.001576498,-0.002104046,-0.002585023,-0.003023539,-0.003530724,-0.003934201,-0.004302062,-0.004637452,-0.004943236,-0.006033857,-0.006582807,-0.007083284,-0.007539584,-0.007955626,-0.008162338,-0.008445476,-0.008703589,-0.008938935,-0.009153521,-0.009489827,-0.009719241,-0.009928397,-0.010119091,-0.010292954,-0.010116876,-0.010139902,-0.010160913,-0.01018003,-0.010197492,-0.009631995,-0.009435493,-0.009256305,-0.009092936,-0.008944024,-0.008703717,-0.008541963,-0.008394479,-0.008260035,-0.008137458,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Forest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.001831049,0.000887656,8.46E-06,-0.000810645,-0.001573513,-0.002283816,-0.001090815,-0.000926589,-0.000770873,-0.000623454,-0.000484084,-0.000245195,-0.00011901,-1.83E-07,0.000111614,0.000216707,0.00023002,0.000316764,0.000398295,0.00047487,0.000546751,0.000607801,0.00066891,0.000726238,0.000779995,0.000830379,0.00082988,0.000870888,0.000909363,0.00094545,0.000979282,0.000911112,0.000936195,0.000959809,0.000982032,0.00100294,0.000890388,0.000903511,0.000915999,0.000927865,0.00093914,0.000871134,0.000878108,0.000884833,0.000891308,0.00089753,0.000740487,0.000740318,0.000740428,0.000740773,0.000741316,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Grassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-2.218439667,-2.251656,-2.246548333,-2.226744667,-2.203545667,-2.181916,-1.912027333,-1.684294333,-1.471660667,-1.279699667,-1.109152,-0.992599667,-0.871251333,-0.764489,-0.670263,-0.586798667,-0.510521,-0.443622667,-0.383709333,-0.3298999,-0.281445267,-0.2374229,-0.197797967,-0.161919267,-0.129392633,-0.099873767,-0.0819786,-0.060462233,-0.040900567,-0.02310605,-0.006912473,0.004241123,0.01651705,0.027697267,0.0378818,0.0471603,0.051400067,0.057755867,0.063548467,0.068827367,0.073639133,0.082681867,0.0881694,0.0931722,0.097733167,0.1018908,0.103654467,0.106461667,0.109020633,0.1113541,0.113481133,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,MiscCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.439086105,-0.437314893,-0.435428576,-0.433708528,-0.432140764,-0.430710581,-0.522865871,-0.594336813,-0.659501777,-0.718913411,-0.773077993,-0.706628685,-0.661587168,-0.62052328,-0.58308289,-0.548948611,-0.527447671,-0.506556083,-0.487504744,-0.470137008,-0.454301027,-0.440531217,-0.427891856,-0.416372781,-0.40586723,-0.396289741,-0.37921174,-0.36476186,-0.351587437,-0.339576043,-0.328624896,-0.315375897,-0.303734244,-0.293120347,-0.283443298,-0.27462076,-0.260210841,-0.247927538,-0.236728929,-0.22651857,-0.21720953,-0.204024335,-0.192632426,-0.182245916,-0.172776581,-0.164142916,-0.160994078,-0.157489568,-0.154294305,-0.151381181,-0.148724961,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,OilCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.063851757,0.043107131,0.032529802,0.022886229,0.014093937,0.006077834,-0.00270053,-0.01038606,-0.017393106,-0.023781594,-0.029606118,-0.028365951,-0.02864998,-0.028908899,-0.029145013,-0.029360227,-0.029185659,-0.029106543,-0.029034445,-0.028968689,-0.028908755,-0.029203607,-0.029397998,-0.029575239,-0.029736839,-0.029884156,-0.029106102,-0.028593892,-0.028126887,-0.027701122,-0.027312921,-0.026629912,-0.026078346,-0.02557548,-0.025116972,-0.024698955,-0.023726161,-0.022967054,-0.022274985,-0.021643987,-0.021068719,-0.02090143,-0.020671075,-0.020461022,-0.020269542,-0.020094971,-0.019619098,-0.019253636,-0.018920442,-0.018616655,-0.018339685,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,OtherArableLand,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.744582667,0.741183667,0.786382667,0.827596,0.865168333,0.899422333,0.842486333,0.823496667,0.806182667,0.790397667,0.776006,0.713258333,0.674575,0.639309,0.607156,0.577844667,0.552544667,0.528946,0.507433667,0.487817,0.469931,0.453757333,0.438958667,0.425469,0.413171,0.401958333,0.380647667,0.365360233,0.3514214,0.3387131,0.327126433,0.313082367,0.301577467,0.291088233,0.2815252,0.272806233,0.259962267,0.2500795,0.2410694,0.2328546,0.2253647,0.223144533,0.219399767,0.215985367,0.212872733,0.210034367,0.205823567,0.2025903,0.199642667,0.196955367,0.194504933,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,OtherGrain,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.305618459,0.291532835,0.286178761,0.281297731,0.276847143,0.272789536,0.239101849,0.212931448,0.189070665,0.167317145,0.147483226,0.130071877,0.114095634,0.099529643,0.086249625,0.074142209,0.062906843,0.052693054,0.043380996,0.03489094,0.027150374,0.02027312,0.013975936,0.008234646,0.003000142,-0.001772238,-0.004969656,-0.00805964,-0.010876899,-0.013445415,-0.015787188,-0.016995374,-0.018237231,-0.019369478,-0.020401743,-0.021342881,-0.021606041,-0.021936031,-0.022236936,-0.022511249,-0.022761388,-0.024494774,-0.0258469,-0.027079707,-0.028203672,-0.029228405,-0.029967955,-0.030671746,-0.031313454,-0.03189848,-0.032431897,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Pasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.037498633,0.00826023,0.051685333,0.090894833,0.126339033,0.158421267,0.076337433,0.0421762,0.010240047,-0.018956263,-0.045355933,-0.0735372,-0.099292233,-0.1226148,-0.143649,-0.162595033,-0.179427967,-0.1945845,-0.2082597,-0.220620767,-0.2318107,-0.239492,-0.2462405,-0.252292333,-0.2577839,-0.2627977,-0.268153967,-0.2731256,-0.2777005,-0.2818904,-0.2857173,-0.286079567,-0.286141167,-0.2861089,-0.2860748,-0.286074067,-0.285801267,-0.285565867,-0.285378133,-0.285235867,-0.285132467,-0.2855743,-0.286039233,-0.2864917,-0.2869152,-0.287304967,-0.284879833,-0.2824294,-0.280115733,-0.278002267,-0.276101467,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,ProtectedGrassland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.290585167,-0.2949364,-0.294267233,-0.291673433,-0.2886345,-0.285801267,-0.2597166,-0.233279567,-0.208507933,-0.186139433,-0.1662969,-0.148829267,-0.1334828,-0.1199847,-0.108079767,-0.097542133,-0.088180033,-0.079832133,-0.072363133,-0.065660833,-0.059630267,-0.054192233,-0.0492789,-0.0448327,-0.040803767,-0.037148833,-0.033830427,-0.030814923,-0.028073137,-0.02557896,-0.02330911,-0.021242687,-0.019360953,-0.017647007,-0.01608563,-0.014662963,-0.013366613,-0.012185213,-0.01110846,-0.01012704,-0.009232447,-0.00841698,-0.007673637,-0.006996,-0.00637824,-0.00581504,-0.005301597,-0.00483351,-0.004406783,-0.004017713,-0.003663015,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,ProtectedShrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.019316037,0.012435867,0.009133263,0.0061105,0.00334378,0.0008114,0.000682051,0.000568726,0.000469608,0.000383068,0.000307664,0.000242111,0.000185265,0.00013611,9.37E-05,5.74E-05,2.63E-05,-2.17E-07,-2.26E-05,-4.14E-05,-5.71E-05,-7.00E-05,-8.06E-05,-8.90E-05,-9.57E-05,-0.000100748,-0.000104451,-0.000106981,-0.000108503,-0.000109162,-0.000109088,-0.000108394,-0.000107179,-0.00010553,-0.000103522,-0.000101222,-9.87E-05,-9.60E-05,-9.31E-05,-9.02E-05,-8.71E-05,-8.41E-05,-8.10E-05,-7.79E-05,-7.48E-05,-7.18E-05,-6.88E-05,-6.59E-05,-6.31E-05,-6.03E-05,-5.76E-05,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,ProtectedUnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.002172786,-0.002609427,-0.002997434,-0.003342119,-0.003648209,-0.003919923,-0.00382899,-0.00372614,-0.00361416,-0.003495422,-0.003371951,-0.003245451,-0.003117356,-0.002988865,-0.002860975,-0.002734508,-0.002610135,-0.002488394,-0.002369712,-0.002254417,-0.002142763,-0.00203493,-0.001931035,-0.001831159,-0.001735327,-0.001643532,-0.001555745,-0.00147191,-0.001391951,-0.001315776,-0.001243282,-0.00117436,-0.001108892,-0.001046753,-0.000987818,-0.00093196,-0.00087905,-0.000828964,-0.000781572,-0.000736754,-0.000694386,-0.000654353,-0.000616539,-0.000580833,-0.000547129,-0.000515324,-0.000485316,-0.000457017,-0.000430331,-0.000405174,-0.000381458,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,ProtectedUnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.141903667,0.155453467,0.161277233,0.1665873,0.1714284,0.175842333,0.131985333,0.120333767,0.109711067,0.100025933,0.091195867,0.083145333,0.075805767,0.069113733,0.0630124,0.057450067,0.052378333,0.047754667,0.043538733,0.039695333,0.036191173,0.032996297,0.03008346,0.027427767,0.02500652,0.022799003,0.02078637,0.018951387,0.017278433,0.015753137,0.01436248,0.013094583,0.01193863,0.01088472,0.009923833,0.009047793,0.008249083,0.007520883,0.00685696,0.00625163,0.00569976,0.005196583,0.004737847,0.00431959,0.003938293,0.00359062,0.003273648,0.002984659,0.00272118,0.002480962,0.002261948,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Rapeseed,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.189244,-0.182190067,-0.180922867,-0.179767867,-0.178714067,-0.177754133,-0.164239533,-0.155524233,-0.147577467,-0.140333233,-0.133727733,-0.1261161,-0.119629033,-0.113715433,-0.1083236,-0.103408067,-0.0978956,-0.093163657,-0.088849677,-0.084916333,-0.08133048,-0.07706699,-0.073463647,-0.070178313,-0.06718305,-0.06445219,-0.061833713,-0.059482903,-0.057339993,-0.055386027,-0.05360432,-0.052518473,-0.051375097,-0.050332187,-0.049381897,-0.04851495,-0.047251673,-0.046234833,-0.045307753,-0.044462513,-0.04369189,-0.044111723,-0.04417424,-0.04423122,-0.044283213,-0.044330587,-0.043990943,-0.04379045,-0.04360774,-0.04344109,-0.04328918,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,RootTuber,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.005670889,-0.012216307,-0.015532587,-0.01855612,-0.02131272,-0.023826,-0.01887589,-0.017366213,-0.015989783,-0.014734903,-0.013590757,-0.012528707,-0.01156826,-0.010692623,-0.009894243,-0.00916637,-0.008388362,-0.007726488,-0.007123032,-0.006572859,-0.006071219,-0.005862428,-0.005568955,-0.005301406,-0.00505747,-0.004835076,-0.00450076,-0.004250521,-0.00402237,-0.003814356,-0.003624713,-0.003412248,-0.003234942,-0.003073294,-0.002925912,-0.002791543,-0.002628472,-0.002496622,-0.002376407,-0.00226681,-0.002166883,-0.001956885,-0.00181474,-0.001685141,-0.001566983,-0.001459255,-0.001308449,-0.001192767,-0.001087298,-0.000991138,-0.000903467,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,Shrubland,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.147466367,0.0949399,0.0697268,0.046649533,0.025527187,0.006193917,0.01215533,0.014688923,0.01703372,0.019203323,0.02121042,0.019872343,0.020034593,0.02020359,0.020376913,0.020552583,0.020921817,0.021190657,0.021449413,0.021697867,0.021935907,0.02219129,0.022421923,0.022641153,0.022849273,0.023046687,0.022394533,0.0221705,0.02197217,0.021796757,0.021641877,0.021166383,0.020884967,0.020632333,0.020405733,0.020202563,0.019621067,0.019268663,0.018950103,0.018662197,0.018402047,0.018609397,0.018606353,0.01860551,0.018606537,0.01860914,0.018420233,0.018334287,0.01825725,0.018188317,0.018126643,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,SugarCrop,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,0.000353998,0.000308293,0.000304045,0.000300172,0.000296641,0.000293422,0.000175725,0.000152722,0.000131749,0.000112628,9.52E-05,9.78E-05,8.66E-05,7.64E-05,6.70E-05,5.85E-05,5.32E-05,4.65E-05,4.05E-05,3.49E-05,2.99E-05,3.09E-05,2.77E-05,2.47E-05,2.21E-05,1.96E-05,1.28E-05,9.98E-06,7.40E-06,5.04E-06,2.90E-06,-1.01E-06,-3.14E-06,-5.08E-06,-6.85E-06,-8.47E-06,-8.09E-06,-9.11E-06,-1.00E-05,-1.09E-05,-1.16E-05,-1.64E-05,-1.78E-05,-1.90E-05,-2.01E-05,-2.12E-05,-1.86E-05,-1.89E-05,-1.91E-05,-1.93E-05,-1.95E-05,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,UnmanagedForest,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,-0.012641017,-0.01620971,-0.019395603,-0.02223936,-0.024777353,-0.027042143,-0.00909568,-0.006105587,-0.003224173,-0.000455539,0.002197844,-0.002823938,-0.001414453,-3.82E-05,0.001300123,0.002596777,0.005279267,0.006671757,0.008001327,0.009268527,0.010474383,0.011024127,0.01203532,0.012996207,0.01390807,0.01477245,0.009900147,0.009963947,0.01004586,0.01014255,0.01025112,0.010270993,0.010383963,0.01050324,0.0106271,0.01075404,0.010382313,0.01045121,0.01052524,0.01060312,0.01068386,0.011129983,0.01125729,0.011381223,0.011501637,0.011618237,0.01116071,0.01120163,0.011244493,0.011288713,0.011333887,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
GCAM,REF,Canada,UnmanagedPasture,MissouriR,Emissions|CO2|LUC|Total,Mt CO2eq/yr,1.083346,1.18679,1.231252,1.271790667,1.308750667,1.342447333,1.395247333,1.430322667,1.462299667,1.491457,1.518036667,1.348794333,1.308985333,1.272689,1.239597333,1.209428,1.18844,1.16545,1.144487667,1.125373333,1.107949333,1.090345667,1.075312333,1.061606333,1.049110333,1.037718,0.981181667,0.956945,0.934849667,0.914705,0.896335,0.861916,0.840994,0.82192,0.804529,0.788670667,0.753408333,0.733568,0.715480333,0.698991333,0.683958,0.68992,0.683716,0.678058333,0.672903,0.668198667,0.654052667,0.646990667,0.640548333,0.634678,0.629324667,86,HWSD_30cm_Q3,2023_03_22,2023_03_23,GCAM 5.1.2
